anime_id,eng_version,Score,Genres,Episodes,Type,Premiered,Members
1842,Major S3,8.27,"Drama, Shounen, Sports",26,TV,Winter 2007,56078
23327,Space Dandy 2nd Season,8.27,"Space, Comedy, Sci-Fi",13,TV,Summer 2014,130277
2966,Spice and Wolf,8.27,"Adventure, Fantasy, Historical, Romance",13,TV,Winter 2008,641448
39112,Crying for Rain,8.27,Music,1,Music,,17113
34036,Detective Conan: Episode One - The Great Detective Turned Small,8.27,"Adventure, Mystery, Comedy, Police, Shounen",1,Special,,22297
34798,Laid-Back Camp,8.27,"Slice of Life, Comedy",12,TV,Winter 2018,306650
9735,Gintama: Shinyaku Benizakura-hen,8.27,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",1,Special,,31895
627,Major S1,8.27,"Comedy, Sports, Drama, Shounen",26,TV,Fall 2004,80171
5690,Nodame Cantabile: Finale,8.27,"Comedy, Josei, Music, Romance",11,TV,Winter 2010,110315
25537,Fate/stay night:Heaven's Feel - I. Presage Flower,8.26,"Action, Fantasy, Magic, Supernatural",1,Movie,,265041
1142,Honey and Clover II,8.26,"Drama, Josei, Romance, Slice of Life",12,TV,Summer 2006,90170
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,8.26,"Sci-Fi, Thriller",1,Special,,179364
31812,Black Butler:Book of the Atlantic,8.26,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",1,Movie,,134015
558,Major S2,8.25,"Comedy, Drama, Shounen, Sports",26,TV,Winter 2006,58350
3091,xxxHOLiC Kei,8.25,"Mystery, Comedy, Psychological, Supernatural, Drama",13,TV,Spring 2008,116297
38481,A Certain Scientific Railgun T,8.25,"Action, Sci-Fi, Super Power",25,TV,Winter 2020,140037
9863,SKET Dance,8.25,"Comedy, School, Shounen",77,TV,Spring 2011,185346
36456,My Hero Academia 3,8.25,"Action, Comedy, Super Power, School, Shounen",25,TV,Spring 2018,1333355
10271,Kaiji:Against All Rules,8.25,"Game, Psychological, Thriller, Seinen",26,TV,Spring 2011,140118
6,Trigun,8.24,"Action, Sci-Fi, Adventure, Comedy, Drama, Shounen",26,TV,Spring 1998,558913
15227,In This Corner of the World,8.24,"Historical, Drama, Seinen",1,Movie,,122142
3226,Major S4,8.24,"Comedy, Drama, Shounen, Sports",26,TV,Winter 2008,53288
4224,Toradora!,8.24,"Slice of Life, Comedy, Romance, School",25,TV,Fall 2008,1567792
5460,Detective Conan:The Jet Black Chaser,8.24,"Action, Police, Mystery, Shounen",1,Movie,,45223
22507,Initial D Final Stage,8.24,"Sports, Cars, Seinen",4,TV,Spring 2014,85307
42498,Douluo Dalu: Xiaowu Juebie,8.24,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",,ONA,,4056
512,Kiki's Delivery Service,8.24,"Adventure, Comedy, Drama, Magic, Romance, Fantasy",1,Movie,,377814
33051,Mobile Suit Gundam:Iron-Blooded Orphans 2nd Season,8.24,"Action, Drama, Mecha, Sci-Fi, Space",25,TV,Fall 2016,97951
18617,Girls und Panzer der Film,8.23,"Military, School, Sports",1,Movie,,78298
38731,Ace of Diamond Act II,8.23,"Comedy, Sports, School, Shounen",52,TV,Spring 2019,55084
10800,Chihayafuru,8.23,"Drama, Game, Josei, School, Slice of Life, Sports",25,TV,Fall 2011,348658
585,Whisper of the Heart,8.23,"Slice of Life, Drama, Romance, Shoujo",1,Movie,,226626
18195,Little Busters! ~Refrain~,8.23,"Slice of Life, Comedy, Supernatural, Drama, Romance, School",13,TV,Fall 2013,133750
34537,"Night Is Short, Walk on Girl",8.23,"Comedy, Romance",1,Movie,,80769
7674,Bakuman.,8.23,"Comedy, Drama, Romance, Shounen",25,TV,Fall 2010,490554
1889,When They Cry:Kai,8.23,"Mystery, Psychological, Supernatural, Thriller",24,TV,Summer 2007,385728
16664,The Tale of the Princess Kaguya,8.23,"Fantasy, Historical",1,Movie,,147146
35466,ReLIFE: Kanketsu-hen,8.23,"Romance, School, Slice of Life",4,Special,,243120
40784,Scissor Seven,8.23,"Action, Mystery, Comedy, Super Power, Drama, Martial Arts",10,ONA,,11978
6864,xxxHOLiC Rou,8.23,"Mystery, Supernatural",2,OVA,,57509
265,Hajime no Ippo: Mashiba vs. Kimura,8.23,"Comedy, Sports, Shounen",1,OVA,,78073
11977,Puella Magi Madoka Magica the Movie Part 1:Beginnings,8.23,"Psychological, Drama, Magic, Thriller",1,Movie,,160720
36371,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,8.22,"Action, Drama, Military, Sci-Fi, Space",4,Movie,,14980
38249,The Disastrous Life of Saiki K. Final Arc,8.22,"Comedy, School, Shounen, Slice of Life, Supernatural",1,Special,,114514
22297,Fate/stay night [Unlimited Blade Works],8.22,"Action, Fantasy, Magic, Supernatural",12,TV,Fall 2014,742718
6811,InuYasha:The Final Act,8.22,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen",26,TV,Fall 2009,213386
372,Card Captor Sakura Movie 2:The Sealed Card,8.22,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",1,Movie,,96284
35677,Liz and the Blue Bird,8.22,"Drama, Music, School",1,Movie,,81433
30503,Noragami Aragoto,8.22,"Action, Adventure, Comedy, Supernatural, Shounen",13,TV,Fall 2015,1039422
36990,Non Non Biyori Movie: Vacation,8.22,"Comedy, Seinen, Slice of Life",1,Movie,,43851
36296,Hinamatsuri,8.21,"Comedy, Sci-Fi, Seinen, Slice of Life, Supernatural",12,TV,Spring 2018,347326
9890,Major: Message,8.21,"Comedy, Drama, Shounen, Sports",1,OVA,,25054
34636,Welcome to the Ballroom,8.21,"Comedy, Drama, Romance, School, Shounen, Sports",24,TV,Summer 2017,218597
138,Hunter x Hunter: Greed Island,8.21,"Action, Adventure, Super Power, Fantasy, Shounen",8,OVA,,116633
32282,Food Wars! The Second Plate,8.21,"Ecchi, School, Shounen",13,TV,Summer 2016,802974
32843,Senki Zesshou Symphogear XV,8.21,"Action, Music, Sci-Fi",13,TV,Summer 2019,28318
12115,Berserk:The Golden Age Arc III - The Advent,8.21,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",1,Movie,,158141
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,8.21,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",1,Special,,43561
853,Ouran High School Host Club,8.2,"Comedy, Harem, Romance, School, Shoujo",26,TV,Spring 2006,827960
40080,Quanzhi Gaoshou Zhi Dianfeng Rongyao,8.2,"Action, Game",1,Movie,,29445
19815,"No Game, No Life",8.2,"Game, Adventure, Comedy, Supernatural, Ecchi, Fantasy",12,TV,Spring 2014,1751054
32867,Bungo Stray Dogs 2,8.2,"Action, Mystery, Seinen, Super Power, Supernatural",12,TV,Fall 2016,480682
2236,The Girl Who Leapt Through Time,8.2,"Adventure, Drama, Romance, Sci-Fi",1,Movie,,619843
28223,Death Parade,8.2,"Game, Mystery, Psychological, Drama, Thriller",12,TV,Winter 2015,1213828
38680,Fruits Basket 1st Season,8.2,"Comedy, Drama, Romance, Shoujo, Slice of Life, Supernatural",25,TV,Spring 2019,372802
37989,Golden Kamuy:Season 2,8.2,"Action, Adventure, Historical, Seinen",12,TV,Fall 2018,112494
28675,Beyond the Boundary:I'll Be Here - Future,8.2,"Fantasy, Slice of Life, Supernatural",1,Movie,,189288
440,Revolutionary Girl Utena,8.2,"Comedy, Drama, Fantasy, Mystery, Psychological, Shoujo",39,TV,Spring 1997,156522
962,Aria the Natural,8.2,"Sci-Fi, Slice of Life, Fantasy, Shounen",26,TV,Spring 2006,63713
31715,Working!!!: Lord of the Takanashi,8.2,"Comedy, Romance, Seinen, Slice of Life",1,Special,,82826
13759,The Pet Girl of Sakurasou,8.19,"Slice of Life, Comedy, Drama, Romance, School",24,TV,Fall 2012,920871
37171,Asobi Asobase:Workshop of Fun,8.19,"Comedy, School",12,TV,Summer 2018,280369
35838,Girls' Last Tour,8.19,"Adventure, Mystery, Sci-Fi, Slice of Life",12,TV,Fall 2017,228188
37520,Dororo,8.19,"Action, Adventure, Demons, Historical, Samurai, Shounen, Supernatural",24,TV,Winter 2019,688715
40421,Given Movie,8.19,"Music, Slice of Life, Drama, Romance, Shounen Ai",1,Movie,,75675
38088,Digimon Adventure: Last Evolution Kizuna,8.19,"Action, Adventure, Comedy, Drama",1,Movie,,24347
1519,Black Lagoon:The Second Barrage,8.19,"Action, Seinen",12,TV,Fall 2006,380831
44248,Fate/Grand Carnival,8.18,"Comedy, Supernatural, Magic, Fantasy",4,OVA,,16288
1453,Maison Ikkoku,8.18,"Slice of Life, Comedy, Drama, Romance, Seinen",96,TV,Spring 1986,50851
11597,Nisemonogatari,8.18,"Mystery, Comedy, Supernatural, Ecchi",11,TV,Winter 2012,572431
6746,Durarara!!,8.18,"Action, Mystery, Supernatural",24,TV,Winter 2010,1111256
1604,Reborn!,8.18,"Action, Comedy, Shounen, Super Power",203,TV,Fall 2006,461380
12859,One Piece Film Z,8.18,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",1,Movie,,181778
10153,Magical Girl Lyrical Nanoha:The Movie 2nd A's,8.18,"Action, Magic, Comedy, Sci-Fi, Drama",1,Movie,,20537
38234,One Piece Movie 14: Stampede,8.18,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",1,Movie,,77375
34822,Tsukigakirei,8.18,"Romance, School",12,TV,Spring 2017,358911
23623,Non Non Biyori Repeat,8.18,"Comedy, School, Seinen, Slice of Life",12,TV,Summer 2015,142489
4155,One Piece Film Strong World,8.17,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",1,Movie,,173844
39792,Keep Your Hands Off Eizouken!,8.17,"Adventure, Comedy, School, Seinen",12,TV,Winter 2020,211247
32005,Detective Conan Movie 20: The Darkest Nightmare,8.17,"Action, Mystery, Police, Shounen",1,Movie,,28296
121,Fullmetal Alchemist,8.17,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",51,TV,Fall 2003,1151621
35857,Lupin III: Part 5,8.17,"Action, Adventure, Comedy, Mystery, Seinen",24,TV,Spring 2018,28897
38003,Bungou Stray Dogs 3rd Season,8.17,"Action, Mystery, Seinen, Super Power, Supernatural",12,TV,Spring 2019,299019
47,AKIRA,8.17,"Action, Military, Sci-Fi, Adventure, Horror, Supernatural, Seinen",1,Movie,,566538
4107,Gurren Lagann The Movie:Childhood's End,8.17,"Action, Comedy, Mecha",1,Movie,,130619
37822,Douluo Dalu: Jingying Sai,8.17,"Action, Adventure, Historical, Supernatural, Martial Arts, Fantasy",52,ONA,,9620
1827,Moribito - Guardian of the Spirit,8.17,"Action, Adventure, Historical, Fantasy",26,TV,Spring 2007,177603
3701,Kaiba,8.17,"Adventure, Mystery, Romance, Sci-Fi",12,TV,Spring 2008,113817
4477,Nodame Cantabile: Paris-hen,8.17,"Comedy, Josei, Music, Romance, Slice of Life",11,TV,Fall 2008,107428
239,Gankutsuou:The Count of Monte Cristo,8.17,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",24,TV,Fall 2004,193810
40815,Ascendance of a Bookworm Part 2,8.16,"Slice of Life, Fantasy",12,TV,Spring 2020,100076
813,Dragon Ball Z,8.16,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",291,TV,Spring 1989,888982
232,Cardcaptor Sakura,8.16,"Adventure, Comedy, Drama, Magic, Romance, Fantasy, School, Shoujo",70,TV,Spring 1998,338021
1735,Naruto:Shippuden,8.16,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",500,TV,Winter 2007,1543765
235,Case Closed,8.16,"Adventure, Mystery, Comedy, Police, Shounen",,TV,Winter 1996,252940
6336,Mobile Suit Gundam Unicorn,8.16,"Action, Drama, Mecha, Military, Sci-Fi, Space",7,OVA,,77234
39198,Astra Lost in Space,8.16,"Sci-Fi, Adventure, Space, Shounen",12,TV,Summer 2019,197328
25681,Kamisama Kiss Season 2,8.16,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",12,TV,Winter 2015,247905
37962,IDOLiSH7: Second Beat!,8.15,Music,15,TV,Spring 2020,15156
30831,KonoSuba:God's Blessing on This Wonderful World!,8.15,"Adventure, Comedy, Fantasy, Magic, Parody, Supernatural",10,TV,Winter 2016,1290898
3371,Ginga Eiyuu Densetsu Gaiden,8.15,"Action, Military, Sci-Fi, Space, Drama",24,OVA,,18385
42497,Douluo Dalu: Qian Hua Xi Jin,8.15,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",13,ONA,,3287
6467,Detective Conan Movie 14: The Lost Ship in the Sky,8.15,"Action, Mystery, Police, Shounen",1,Movie,,42529
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,8.15,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",1,Special,,51712
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,8.15,"Comedy, Drama, Romance, School, Slice of Life",1,Movie,,159196
3901,Baccano! Specials,8.15,"Action, Comedy, Historical, Mystery, Supernatural",3,Special,,152860
11771,Kuroko's Basketball,8.15,"Comedy, School, Shounen, Sports",25,TV,Spring 2012,810207
38993,Karakai Jouzu no Takagi-san 2,8.15,"Slice of Life, Comedy, Romance, School, Shounen",12,TV,Summer 2019,182529
18,Initial D Fourth Stage,8.15,"Action, Cars, Sports, Drama, Seinen",24,TV,Spring 2004,117929
7791,K-ON! Season 2,8.15,"Comedy, Music, School, Slice of Life",26,TV,Spring 2010,509434
6547,Angel Beats!,8.15,"Action, Comedy, Drama, School, Supernatural",13,TV,Spring 2010,1591773
721,Princess Tutu,8.15,"Comedy, Drama, Fantasy, Magic, Mystery, Romance",38,TV,Summer 2002,129950
1430,Lupin III:The Castle of Cagliostro,8.15,"Action, Adventure, Comedy, Mystery, Seinen",1,Movie,,82825
32902,The Ancient Magus' Bride:Those Awaiting a Star,8.14,"Slice of Life, Magic, Fantasy, Shounen",3,OVA,,219824
1364,Case Closed Movie 5:Countdown to Heaven,8.14,"Adventure, Police, Comedy, Mystery, Shounen",1,Movie,,48464
35788,Food Wars! The Third Plate,8.14,"Ecchi, School, Shounen",12,TV,Fall 2017,659490
1566,Ghost in the Shell:Stand Alone Complex - Solid State Society,8.14,"Military, Sci-Fi, Mystery, Police, Mecha, Seinen",1,Special,,85769
40542,The Disastrous Life of Saiki K.:Reawakened,8.14,"Slice of Life, Comedy, Supernatural, School, Shounen",6,ONA,,110004
40435,The Founder of Diabolism Q,8.14,"Comedy, Historical, Supernatural, Magic",30,ONA,,9691
3702,Detroit Metal City:The Animated Series,8.14,"Music, Comedy, Seinen",12,OVA,,176291
12189,Hyouka,8.14,"Mystery, School, Slice of Life",22,TV,Spring 2012,940736
37514,Made in Abyss Movie 1: Tabidachi no Yoake,8.14,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",1,Movie,,62555
2581,Mobile Suit Gundam 00,8.14,"Action, Military, Sci-Fi, Space, Drama, Mecha",25,TV,Fall 2007,183997
28025,Tsukimonogatari,8.14,"Mystery, Comedy, Supernatural, Ecchi",4,TV,Fall 2014,315680
34076,The Eccentric Family 2,8.13,"Comedy, Demons, Drama, Fantasy, Slice of Life",12,TV,Spring 2017,51229
8129,Princess Jellyfish,8.13,"Slice of Life, Comedy, Josei",11,TV,Fall 2010,183836
4722,Skip Beat!,8.13,"Comedy, Drama, Romance, Shoujo",25,TV,Fall 2008,219475
22145,Black Butler:Book of Circus,8.13,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",10,TV,Summer 2014,295450
4938,Tsubasa RESERVoir CHRoNiCLE:Spring Thunder Chronicle,8.13,"Action, Adventure, Mystery, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",2,OVA,,55155
24277,Yowamushi Pedal: Grande Road,8.12,"Comedy, Drama, Shounen, Sports",24,TV,Fall 2014,106380
24833,Assassination Classroom,8.12,"Action, Comedy, School, Shounen",22,TV,Winter 2015,1264954
2150,Tanoshii Muumin Ikka,8.12,"Adventure, Comedy, Fantasy, Kids, Slice of Life",78,TV,Spring 1990,18144
18689,Ace of Diamond,8.12,"Comedy, School, Shounen, Sports",75,TV,Fall 2013,181230
23317,Black Butler:Book of Murder,8.12,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",2,OVA,,183467
20899,JoJo's Bizarre Adventure:Stardust Crusaders,8.12,"Action, Adventure, Supernatural, Drama, Shounen",24,TV,Spring 2014,694803
186,Initial D Second Stage,8.12,"Action, Cars, Drama, Seinen, Sports",13,TV,Fall 1999,134642
2025,Darker than Black,8.12,"Action, Sci-Fi, Mystery, Super Power",25,TV,Spring 2007,759790
16662,The Wind Rises,8.12,"Drama, Historical, Romance",1,Movie,,207697
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,8.12,"Action, Drama, Military, Sci-Fi, Space",1,Movie,,26186
23283,Terror in Resonance,8.12,"Mystery, Psychological, Thriller",11,TV,Summer 2014,822187
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,8.12,"Adventure, Drama, Music, Sci-Fi",1,Music,,56913
21557,When Marnie Was There,8.11,"Mystery, Psychological, Drama",1,Movie,,188873
18679,KILL la KILL,8.11,"Action, Comedy, Super Power, Ecchi, School",24,TV,Fall 2013,1283021
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,8.11,"Action, Comedy, Historical, Parody, Samurai, Shounen",1,Special,,24779
31964,My Hero Academia,8.11,"Action, Comedy, School, Shounen, Super Power",13,TV,Spring 2016,1909814
9130,Saint Seiya:The Lost Canvas 2,8.11,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",13,OVA,,59235
135,Hikaru no Go,8.11,"Comedy, Game, Shounen, Supernatural",75,TV,Fall 2001,111164
35111,Haikyuu!! Movie 4: Concept no Tatakai,8.11,"Comedy, Drama, School, Shounen, Sports",1,Movie,,39565
16918,Silver Spoon,8.11,"Comedy, School, Shounen, Slice of Life",11,TV,Summer 2013,231006
3927,Mobile Suit Gundam 00:Second Season,8.11,"Action, Drama, Mecha, Military, Sci-Fi, Space",25,TV,Fall 2008,127119
12069,Fighting Spirit Special,8.11,"Comedy, Drama, Shounen, Sports",1,Special,,38877
1559,KenIchi:The Mightiest Disciple,8.11,"Action, Comedy, Martial Arts, School, Shounen",50,TV,Fall 2006,242355
27821,Fate/stay night:Unlimited Blade Works - Prologue,8.1,"Action, Fantasy, Magic, Supernatural",1,Special,,239361
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,8.1,"Comedy, Drama, Slice of Life",1,Movie,,8119
31051,Kuroko no Basket: Saikou no Present Desu,8.1,"Action, Sports, School, Shounen",1,Special,,70402
8425,Gosick,8.1,"Mystery, Historical, Drama, Romance",24,TV,Winter 2011,428699
35062,The Ancient Magus' Bride,8.1,"Slice of Life, Magic, Fantasy, Shounen",24,TV,Fall 2017,622300
2449,Ghost in the Shell:Stand Alone Complex - The Laughing Man,8.1,"Action, Sci-Fi, Mystery, Police, Psychological, Mecha, Seinen",1,Special,,34649
1367,Detective Conan Movie 08: Magician of the Silver Sky,8.1,"Adventure, Mystery, Comedy, Police, Shounen",1,Movie,,43203
27833,Durarara!! x2 Ketsu,8.1,"Action, Mystery, Supernatural",12,TV,Winter 2016,297451
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,8.1,"Slice of Life, Comedy, School, Seinen",2,OVA,,11068
38668,Dorohedoro,8.1,"Action, Comedy, Horror, Magic, Fantasy, Seinen",12,TV,Winter 2020,268894
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,8.1,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",1,Special,,29965
36946,Dragon Ball Super:Broly,8.1,"Action, Adventure, Super Power, Martial Arts, Fantasy, Shounen",1,Movie,,207325
39592,Mobile Suit Gundam:The Origin - Advent of the Red Comet,8.09,"Action, Military, Sci-Fi, Space, Mecha, Shounen",13,TV,Spring 2019,11056
2164,Den-noh Coil,8.09,"Adventure, Comedy, Drama, Mystery, Sci-Fi",26,TV,Spring 2007,121554
40907,World Trigger 2nd Season,8.09,"Action, Sci-Fi, Supernatural, School, Shounen",13,TV,Winter 2021,55547
30370,Akatsuki no Yona OVA,8.09,"Action, Comedy, Fantasy, Shoujo",3,OVA,,95881
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",8.09,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",1,OVA,,40954
302,Future Boy Conan,8.09,"Adventure, Drama, Sci-Fi",26,TV,Spring 1978,35832
1974,Glass Mask,8.09,"Drama, Shoujo",51,TV,Spring 2005,31029
36370,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,8.09,"Action, Drama, Military, Sci-Fi, Space",4,Movie,,14727
16067,A Lull in the Sea,8.09,"Drama, Fantasy, Romance",26,TV,Fall 2013,466251
237,Eureka Seven,8.09,"Adventure, Drama, Mecha, Romance, Sci-Fi",50,TV,Spring 2005,379048
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,8.09,"Comedy, Romance, School",1,OVA,,171668
5681,Summer Wars,8.09,"Sci-Fi, Comedy",1,Movie,,424384
21419,Detective Conan Movie 18: The Sniper from Another Dimension,8.09,"Action, Mystery, Police, Shounen",1,Movie,,30976
1506,Detective Conan Movie 10: Requiem of the Detectives,8.08,"Adventure, Comedy, Mystery, Police, Shounen",1,Movie,,42484
35110,Haikyuu!! Movie 3: Sainou to Sense,8.08,"Comedy, Drama, School, Shounen, Sports",1,Movie,,42298
3665,Ginga Eiyuu Densetsu Gaiden (1999),8.08,"Action, Military, Sci-Fi, Space, Drama",28,OVA,,15805
1382,GaoGaiGar Final,8.08,"Adventure, Drama, Mecha, Sci-Fi, Shounen",8,OVA,,7856
35848,Promare,8.08,"Action, Mecha, Sci-Fi, Super Power",1,Movie,,170644
3167,Time of Eve,8.08,"Sci-Fi, Slice of Life",6,ONA,,153622
5365,La Maison en Petits Cubes,8.08,Drama,1,Movie,,77443
36949,Food Wars! The Third Plate:Totsuki Train Arc,8.08,"Ecchi, School, Shounen",12,TV,Spring 2018,474921
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,8.08,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Mecha, Shounen",1,Special,,45311
16706,The World God Only Knows:Goddesses,8.08,"Harem, Comedy, Supernatural, Romance, Shounen",12,TV,Summer 2013,274320
39565,Boku no Hero Academia the Movie 2: Heroes:Rising,8.08,"Action, Super Power, Shounen",1,Movie,,265996
15059,Initial D Fifth Stage,8.08,"Action, Cars, Sports, Drama, Seinen",14,TV,Fall 2012,91317
4918,xxxHOLiC Shunmuki,8.08,"Mystery, Comedy, Psychological, Supernatural, Drama",2,OVA,,58927
